ID,X,Y,Attribute 1,Attribute 2
0,428147,5093950,0.473541879,1
0,428094,5094000,0.02555364,1
0,428084,5093850,0.131650249,1
0,428297,5093980,0.703364785,1
0,428002,5093820,0.804233334,0
0,428337,5093560,0.685580841,1
0,428123,5093700,0.936919333,1
0,428128,5093630,0.780703468,0
0,428145,5093750,0.362714704,1
0,428044,5093520,0.11081955,0
0,428279,5093930,0.297993751,1
0,428279,5093520,0.63114581,1
0,428205,5093860,0.017674094,1
0,428261,5093730,0.866473792,0
0,427969,5093460,0.078493866,0
0,428086,5093710,0.267419845,1
0,428143,5093700,0.141255934,0
0,428289,5093850,0.474595664,1
0,428194,5094010,0.296685976,1
0,428048,5093430,0.646019794,0
0,428145,5093870,0.450075707,0
0,428379,5093520,0.432188051,0
0,428385,5093780,0.64767119,0
0,428158,5093580,0.057749901,1
0,428247,5093930,0.221410955,1
0,428081,5094020,0.185802883,1
0,428149,5093560,0.409036455,1
0,428358,5093560,0.151192278,0
0,428262,5093980,0.251405197,0
0,428261,5094000,0.292776417,1
0,427970,5093490,0.553973236,0
0,428376,5093840,0.518789647,0
0,428127,5093370,0.473124017,1
0,428087,5093870,0.033360444,0
0,428184,5093780,0.942650596,1
0,428296,5093670,0.389862463,0
0,428316,5093960,0.714004108,0
0,428248,5093930,0.439047017,0
0,428250,5093460,0.472089462,0
0,428186,5094020,0.878269279,0
0,428116,5093710,0.764642632,1
0,428308,5093620,0.98206349,1
0,427974,5093680,0.755258375,0
0,428317,5093740,0.712995559,0
0,428049,5093490,0.891956828,1
0,428267,5093540,0.118942229,0
0,428225,5093340,0.029165624,0
0,427989,5093490,0.999519378,0
0,428180,5093870,0.244676155,0
0,428124,5093500,0.855904841,1
0,428353,5094030,0.983961056,1
0,428337,5093760,0.654451339,0
0,428354,5093650,0.609218909,1
0,428232,5093640,0.612962913,0
0,428067,5093590,0.536783128,1
0,428381,5093930,0.381784777,1
0,428083,5093610,0.581774364,1
0,427968,5093600,0.432329761,1
0,428237,5093610,0.844986575,1
0,428173,5093650,0.012267319,1
0,428148,5093370,0.896836542,0
0,428015,5093710,0.113498092,1
0,428077,5093640,0.771886923,1
0,428322,5093830,0.206449133,0
0,428175,5093810,0.242260544,1
0,428025,5093600,0.326318428,0
0,428159,5093600,0.601439634,0
0,428317,5094010,0.753013874,1
0,427965,5093430,0.457179229,0
0,428009,5093860,0.579091612,1
0,428344,5093930,0.225365056,0
0,428398,5093730,0.329464486,1
0,428339,5093640,0.654660059,0
0,428096,5093600,0.531377554,1
0,427977,5093670,0.009365507,1
0,428218,5093500,0.055069248,0
0,427914,5093460,0.380563382,1
0,428025,5093450,0.6841351,1
0,428294,5093480,0.275593307,0
0,428163,5093980,0.298315741,0
0,428086,5093670,0.310639233,1
0,428038,5093960,0.159067804,0
0,428101,5094030,0.40561714,0
0,428044,5093850,0.805199145,0
0,428095,5093520,0.334119811,0
0,428214,5093870,0.796437975,1
0,428052,5093390,0.326911512,0
0,428232,5093790,0.231903365,1
0,428029,5093390,0.791038687,0
0,428050,5094030,0.96494165,0
0,428247,5093460,0.737229844,0
0,428272,5093440,0.755600624,1
0,428283,5093680,0.547426558,0
0,428175,5093680,0.51548165,1
0,428078,5093990,0.426288705,0
0,428318,5093710,0.285397389,0
0,428050,5093840,0.794740521,1
0,427903,5093390,0.156594933,1
0,428183,5093710,0.148210815,1
0,427970,5093580,0.049680695,1
0,428173,5093500,0.245126625,1
0,428168,5093740,0.485155419,0
0,428019,5093540,0.073590661,1
0,428232,5093370,0.433627137,1
0,428187,5093520,0.300310454,0
0,428323,5093760,0.968830882,1
0,428255,5093730,0.188972725,1
0,427995,5093490,0.761914381,0
0,428203,5093710,0.551856607,0
0,428321,5093560,0.388551606,0
0,428060,5093940,0.486630931,1
0,428159,5093890,0.051945113,1
0,428063,5093500,0.202842249,1
0,428168,5093580,0.414455836,0
0,428296,5093360,0.599772055,0
0,428285,5093510,0.797266404,0
0,428386,5093930,0.908665488,1
0,428136,5093510,0.205649563,1
0,428199,5093390,0.803994141,1
0,428211,5093890,0.837550803,1
0,428091,5093760,0.588046141,0
0,428219,5093700,0.600968013,1
0,428138,5093980,0.618291332,0
0,428360,5093790,0.514883023,1
0,428087,5093570,0.194423149,0
0,428264,5093450,0.575125889,0
0,428297,5093600,0.182082936,0
0,428151,5093800,0.488635967,0
0,428110,5093440,0.7406976,1
0,428293,5093340,0.749569008,0
0,428000,5093750,0.720236658,1
0,428112,5093180,0.057773342,0
0,427839,5092740,0.871099002,0
0,428160,5092790,0.306698955,1
0,428108,5093140,0.935404504,1
0,428119,5092560,0.575509369,0
0,427822,5093030,0.667300378,0
0,428003,5092590,0.016979213,1
0,428225,5093050,0.958175276,1
0,428211,5093310,0.326287854,1
0,428054,5092830,0.898796126,1
0,428088,5093320,0.562667251,0
0,427957,5092820,0.783918094,0
0,427945,5092870,0.030230469,1
0,427847,5092680,0.389073954,1
0,428186,5092740,0.015606078,1
0,427972,5092980,0.511196614,0
0,427877,5092610,0.017127796,0
0,427975,5092690,0.990539131,1
0,428093,5092970,0.978111356,1
0,427805,5092570,0.761184736,1
0,427999,5093330,0.608930194,0
0,428070,5092860,0.650719637,1
0,428051,5093120,0.16543941,1
0,428234,5093050,0.045473936,1
0,428075,5093260,0.496392857,0
0,427991,5092630,0.8151674,0
0,428199,5092980,0.008476257,1
0,427955,5092570,0.220072112,1
0,427878,5092870,0.513914656,1
0,427993,5093160,0.852883395,0
0,427862,5093230,0.033594979,1
0,428070,5092640,0.221328249,1
0,428136,5093290,0.115349617,0
0,427923,5093130,0.519750621,0
0,427967,5092980,0.740562249,0
0,428037,5093110,0.491737966,0
0,427955,5093320,0.181552504,1
0,428192,5093110,0.399171369,0
0,427828,5092800,0.85786404,1
0,428245,5093190,0.745864086,0
0,428031,5093180,0.021716847,1
0,427883,5092910,0.22400629,1
0,428200,5093310,0.940181103,0
0,428120,5092830,0.735912867,0
0,427918,5093240,0.633706803,1
0,428150,5092710,0.444553986,0
0,428068,5092580,0.417165946,1
0,428141,5093280,0.07745938,0
0,427799,5092900,0.305030521,1
0,428029,5092990,0.705231905,0
0,428160,5092690,0.410138917,0
0,427897,5093290,0.995333897,0
0,427851,5093070,0.777786311,0
0,427937,5093050,0.25374972,1
0,428195,5093060,0.797317127,1
0,427919,5093300,0.524943217,1
0,427771,5092810,0.683461992,0
0,427823,5092590,0.802016273,1
0,427999,5092610,0.270216823,0
0,427924,5092560,0.261706594,0
0,428156,5092860,0.48918381,1
0,427885,5093130,0.256633954,0
0,427936,5093120,0.997050195,0
0,428151,5092870,0.397051407,1
0,427819,5092590,0.120517729,1
0,427925,5092930,0.439263597,1
0,428132,5093320,0.299185707,0
0,428064,5093280,0.866250859,1
0,427985,5092780,0.190600928,0
0,427874,5093200,0.739884703,1
0,428177,5093250,0.300553487,0
0,427803,5092710,0.345872867,1
0,428039,5092890,0.236371546,1
0,428047,5093140,0.30010355,0
0,428140,5093060,0.127961472,0
0,427854,5092830,0.92466681,1
0,427833,5093050,0.410062248,1
0,428036,5093290,0.740271898,0
0,427902,5092870,0.702347457,0
0,428052,5092780,0.639100253,0
0,427849,5093030,0.652360259,1
0,427987,5092730,0.327897588,0
0,427936,5093090,0.218861878,0
0,428048,5093220,0.765077753,0
0,428060,5092850,0.022803312,0
0,428107,5092520,0.459765928,0
0,427913,5092810,0.933644956,0
0,427864,5093020,0.458305134,0
0,427928,5092740,0.436260025,1
0,427950,5092750,0.523107003,0
0,427996,5092590,0.255386208,1
0,428173,5093050,0.09763351,1
0,427907,5092950,0.041161382,1
0,428043,5092800,0.175525994,1
0,428123,5092740,0.150589039,1
0,427902,5093280,0.193403498,1
0,427936,5092930,0.163658968,1
0,427867,5092880,0.956638375,0
0,428084,5093250,0.601017353,0
0,428231,5093110,0.865471809,1
0,428237,5093020,0.613546578,1
0,428016,5093020,0.06627278,1
0,427877,5093190,0.940891616,1
0,427981,5093290,0.791769513,1
0,427859,5092670,0.973666701,0
0,428103,5092880,0.073429222,0
0,427853,5093190,0.93621296,1
0,427887,5093000,0.720907527,1
0,428146,5093040,0.043290745,1
0,427795,5092580,0.893135441,1
0,428062,5093100,0.35669429,0
0,428122,5092520,0.777015149,0
0,428242,5093100,0.261089107,0
0,428216,5093040,0.948901071,1
0,427789,5092870,0.023891166,1
0,428064,5092890,0.422516118,1
0,427765,5092650,0.433938814,1
0,428184,5093190,0.019283071,1
0,428004,5093060,0.43762206,0
0,427875,5092590,0.49066772,1
0,428204,5093020,0.601839577,1
0,427914,5092660,0.749504365,1
0,428116,5092890,0.158942575,1
0,428146,5092640,0.422416963,0
0,428188,5092780,0.12715263,1
0,427924,5093120,0.881717666,0
0,427767,5092620,0.934740332,1
0,428172,5093180,0.919495655,0
0,427909,5093070,0.095426819,1
0,428114,5093310,0.057524509,0
0,427811,5092800,0.250523926,1
0,428038,5092740,0.924295493,1
0,427901,5093040,0.526759326,0
0,428119,5093090,0.287074216,0
0,427874,5093070,0.478286538,1
0,428014,5093190,0.323919247,1
0,428106,5092810,0.538191341,0
0,427927,5093070,0.706323237,1
0,427993,5092580,0.910456074,0
0,427841,5092980,0.657555972,0
0,428064,5092610,0.574361155,1
0,428017,5093090,0.245847795,1
0,427940,5092550,0.577229486,0
0,428137,5092580,0.025089174,1
0,428059,5093130,0.231436968,1
0,427841,5092980,0.134971433,0
0,427898,5093070,0.546088749,1
0,428055,5092990,0.860492069,1
0,427821,5092700,0.44462802,0
0,427910,5092550,0.598476998,0
0,427801,5092950,0.608480926,0
0,428013,5093280,0.135192945,1
0,427934,5093010,0.726599771,1
0,427940,5093250,0.880672878,1
0,427842,5092970,0.711386248,1
0,427920,5092820,0.435929177,0
0,427964,5092980,0.38805536,0
0,428156,5092840,0.548501429,0
0,428250,5093130,0.27217998,0
0,428125,5092550,0.665545498,0
0,427761,5092750,0.380333356,1
0,428107,5092930,0.924879921,0
0,427830,5092790,0.434609835,0
0,427940,5093170,0.769438341,1
0,427845,5092970,0.463800236,0
0,427889,5092980,0.334932328,1
0,428126,5093060,0.94828331,0
0,427752,5092690,0.266833652,1
0,428009,5093250,0.084321077,1
0,427868,5093130,0.444534866,0
0,427921,5093290,0.609762144,0
0,428143,5092760,0.92966265,1
0,427975,5092560,0.423005405,0
0,428165,5092960,0.019363445,0
0,428086,5093270,0.479781877,0
0,428177,5092870,0.310526202,0
0,427918,5092630,0.815038067,0
0,427762,5092750,0.589172603,1
0,428137,5092550,0.528790739,0
0,428006,5093280,0.734374918,0
0,428159,5092900,0.742113488,1
0,428202,5093310,0.281646088,1
0,428092,5093270,0.819054371,0
0,428139,5093080,0.952444745,0
0,428109,5093280,0.944576952,0
0,428187,5093020,0.176255178,0
0,428118,5092750,0.428037814,0
0,428226,5093020,0.335367606,0
0,427884,5092960,0.330102016,0
0,428068,5093160,0.310730383,1
0,428170,5092830,0.104258852,1
0,428250,5093200,0.872283683,1
0,427996,5092600,0.163607594,0
0,427942,5093000,0.817764359,1
0,427811,5092620,0.63175767,1
0,427980,5092550,0.784507696,0
0,428088,5093200,0.81188864,1
0,428141,5092880,0.97117751,0
0,428170,5092710,0.716124337,1
0,427863,5092960,0.378136214,0
0,427873,5092670,0.35785446,0
0,428054,5092760,0.586639589,1
0,427961,5092860,0.479334234,1
0,428040,5093130,0.477691261,0
0,428118,5092520,0.785926346,0
0,427937,5093310,0.818961492,1
0,427995,5092610,0.440729884,0
0,428173,5092980,0.993851648,1
0,428016,5092770,0.019171934,0
0,428127,5092540,0.745664901,0
0,428061,5092720,0.687083238,0
0,428224,5093230,0.439923311,1
0,428069,5092890,0.738513978,0
0,428081,5093220,0.514662206,1
0,427808,5092580,0.520201038,1
0,427874,5092560,0.188064668,0
0,427586,5092140,0.179197657,0
0,427837,5092300,0.385657238,0
0,427731,5092460,0.348788583,0
0,428017,5092320,0.467668854,1
0,427754,5092020,0.315190975,1
0,427720,5092530,0.341433168,1
0,427895,5092340,0.679617414,1
0,427628,5092010,0.06794665,0
0,428030,5092270,0.738210193,1
0,427788,5092270,0.629758192,0
0,427877,5092500,0.458477244,1
0,427821,5092330,0.160793017,0
0,427712,5092530,0.719290318,0
0,427954,5092510,0.335661324,0
0,427587,5092140,0.894539936,0
0,427832,5092110,0.816625276,0
0,427556,5091920,0.751366372,0
0,427732,5092190,0.578846446,1
0,428038,5092230,0.991333369,1
0,427629,5092270,0.676575898,0
0,427711,5092260,0.612889531,0
0,427781,5092270,0.698212108,1
0,427793,5092230,0.473121125,0
0,427823,5092480,0.327912769,0
0,427656,5092220,0.158080163,1
0,427982,5092140,0.406808181,0
0,427691,5092230,0.296211437,0
0,427683,5092450,0.882052927,0
0,428032,5092190,0.820810668,0
0,427875,5092320,0.710497124,0
0,427785,5092130,0.017010667,1
0,427641,5092180,0.256113117,0
0,427560,5091970,0.87719432,0
0,427662,5092230,0.461864363,1
0,428007,5092370,0.910450057,0
0,427610,5092050,0.988067473,1
0,427735,5092540,0.311613531,1
0,427740,5092540,0.933876675,1
0,427787,5092360,0.098249171,0
0,427630,5091980,0.463619672,1
0,427728,5092100,0.787114,0
0,427724,5092260,0.235665371,0
0,427760,5092460,0.436044653,1
0,427741,5092190,0.495796057,0
0,427766,5092300,0.186962625,0
0,427822,5092330,0.587614698,0
0,427615,5092030,0.483001262,1
0,427560,5091940,0.259930056,0
0,427720,5092480,0.584610478,0
0,427771,5092130,0.688135221,1
0,427827,5092290,0.025794679,1
0,427888,5092180,0.98837789,1
0,428007,5092170,0.71490249,0
0,428089,5092290,0.854731691,0
0,427883,5092480,0.183904036,1
0,427605,5092130,0.65948699,1
0,427911,5092280,0.523285659,1
0,428084,5092350,0.585912863,0
0,427689,5092440,0.521209805,1
0,427635,5092060,0.532764223,0
0,428022,5092270,0.621959386,1
0,427817,5092390,0.279068845,0
0,427936,5092350,0.796097545,0
0,427892,5092220,0.305590339,0
0,427836,5092240,0.105470057,1
0,427826,5092500,0.130942817,0
0,427902,5092310,0.289769125,0
0,427687,5092470,0.165285332,0
0,427769,5092460,0.037625471,1
0,428070,5092260,0.93386388,1
0,427919,5092280,0.553311201,1
0,427846,5092110,0.644576462,1
0,427709,5092470,0.634206243,1
0,427543,5092000,0.205877155,0
0,427784,5092300,0.974337756,0
0,427622,5091990,0.102886947,1
0,427643,5092180,0.862852184,1
0,427644,5092210,0.131858669,0
0,427555,5091920,0.804099262,1
0,427868,5092360,0.842767675,0
0,427819,5092090,0.251085965,0
0,427802,5092050,0.572150347,0
0,427746,5092480,0.473545346,1
0,427673,5092040,0.102408898,0
0,427941,5092460,0.437976749,1
0,428066,5092230,0.761710686,0
0,427882,5092280,0.598029032,0
0,427950,5092230,0.406689152,0
0,428054,5092240,0.545068275,1
0,427652,5091980,0.176497218,1
0,427872,5092190,0.261029762,1
0,427815,5092500,0.797738544,1
0,427773,5092230,0.844361179,0
0,427672,5092310,0.866149872,0
0,427677,5092170,0.090393728,0
0,427994,5092380,0.031893235,0
0,428087,5092450,0.270573836,1
0,427724,5092150,0.726890097,1
0,427751,5092450,0.866279554,0
0,427903,5092230,0.713809441,1
0,427724,5092370,0.732076476,0
0,427820,5092130,0.139827329,1
0,427942,5092120,0.89284749,1
0,427640,5092290,0.102118084,0
0,427991,5092160,0.118952641,1
0,427611,5091970,0.765717109,1
0,427594,5092180,0.33276408,1
0,427772,5092450,0.564814302,0
0,427594,5092020,0.202489372,1
0,427598,5092130,0.249383767,1
0,427711,5091990,0.743348509,0
0,427787,5092260,0.614861401,1
0,427812,5092290,0.874359173,1
0,427731,5092080,0.59290826,0
0,427713,5092030,0.402499611,1
0,427726,5092390,0.523451025,1
0,427606,5092040,0.653723254,0
0,427732,5092350,0.454966198,0
0,427600,5091930,0.231114577,0
0,427866,5092110,0.479710161,0
0,427864,5092370,0.899816553,1
0,427695,5092060,0.804365541,1
0,428105,5092390,0.513879678,1
0,427706,5092500,0.161285561,0
0,428025,5092170,0.949616857,1
0,427850,5092170,0.504885874,1
0,427790,5092190,0.83984706,1
0,427645,5092200,0.389074939,1
0,427944,5092420,0.798413853,1
0,427644,5092070,0.525010761,0
0,427821,5092410,0.656587379,1
0,427832,5092510,0.449584998,0
0,427789,5092280,0.567967842,1
0,427750,5092480,0.439334139,0
0,427731,5092110,0.799491067,1
0,427690,5092110,0.611305367,1
0,427780,5092290,0.580559569,1
0,427755,5092080,0.598830551,0
0,427558,5091910,0.910597358,0
0,428089,5092490,0.556843763,1
0,427980,5092500,0.322899554,0
0,427901,5092270,0.662765562,0
0,427689,5092330,0.557374079,0
0,427689,5092240,0.67614254,0
0,427833,5092180,0.168390431,1
0,427748,5092020,0.343906606,0
0,427922,5092150,0.737933871,1
0,427688,5092160,0.260534028,0
0,427670,5092300,0.89652636,0
0,427615,5092250,0.067799685,0
0,427905,5092390,0.605205149,1
0,427967,5092190,0.031389596,1
0,427888,5092370,0.224829219,0
0,427949,5092170,0.629070592,0
0,428044,5092420,0.103011406,0
0,427959,5092380,0.570188426,0
0,427610,5092060,0.569224034,1
0,427764,5092120,0.015819078,0
0,427743,5092470,0.326000071,1
0,427718,5092040,0.070449468,0
0,428035,5092230,0.578205493,0
0,427614,5092050,0.920945304,1
0,427145,5091640,0.618075856,1
0,426971,5091420,0.942167289,0
0,427045,5091620,0.969354913,1
0,427105,5091730,0.590629785,0
0,426957,5091430,0.561613274,1
0,427066,5091520,0.367790124,0
0,426967,5091650,0.388358131,0
0,427064,5091510,0.262033378,0
0,426922,5091400,0.097368053,0
0,427044,5091540,0.821173224,1
0,426984,5091720,0.114001331,1
0,426806,5091660,0.665627102,1
0,427001,5091740,0.658469501,1
0,427069,5091560,0.613182227,0
0,427017,5091440,0.090190635,1
0,427108,5091760,0.345651562,1
0,426753,5091590,0.564764452,1
0,427191,5091650,0.210504465,1
0,427024,5091680,0.436284159,0
0,426877,5091640,0.48737527,0
0,427030,5091400,0.55530174,1
0,427155,5091740,0.837463022,1
0,427149,5091470,0.59662493,0
0,427111,5091700,0.725509666,0
0,426763,5091530,0.182499503,0
0,427052,5091500,0.596216402,0
0,426958,5091690,0.234679908,1
0,426748,5091540,0.063739797,0
0,427006,5091390,0.44994336,0
0,426896,5091590,0.309098107,0
0,427164,5091460,0.684060147,1
0,426980,5091390,0.480030789,1
0,427126,5091650,0.439236503,1
0,426950,5091440,0.600409312,1
0,427184,5091520,0.889332362,0
0,426741,5091660,0.011263518,1
0,427171,5091760,0.808298012,0
0,426819,5091460,0.921042527,1
0,426797,5091670,0.529384148,0
0,426793,5091520,0.944344452,0
0,426814,5091550,0.072236261,1
0,426876,5091610,0.277050017,0
0,426796,5091710,0.262497906,1
0,426986,5091690,0.035910533,0
0,426789,5091670,0.104250677,1
0,426808,5091550,0.706177433,0
0,427221,5091520,0.260558894,0
0,426879,5091690,0.74683608,0
0,426797,5091730,0.658746656,1
0,427155,5091600,0.776696128,0
0,426789,5091550,0.588709407,0
0,427219,5091530,0.557758785,0
0,426838,5091640,0.890407637,1
0,427020,5091520,0.966514113,1
0,427043,5091400,0.706607029,0
0,427123,5091540,0.887775565,0
0,427005,5091730,0.322743722,1
0,426807,5091630,0.831472734,1
0,427016,5091510,0.07794785,1
0,426825,5091430,0.622359478,1
0,427046,5091400,0.845248443,0
0,426983,5091450,0.393834428,1
0,426921,5091510,0.868080303,1
0,427203,5091760,0.258227388,1
0,426791,5091530,0.276516407,1
0,427067,5091740,0.729634996,1
0,427265,5091610,0.151370069,1
0,427105,5091680,0.108399258,0
0,426894,5091730,0.23420542,1
0,426771,5091540,0.90613313,1
0,427072,5091670,0.337785009,0
0,426932,5091480,0.029247513,1
0,427014,5091670,0.778579127,1
0,426958,5091630,0.621958957,1
0,426849,5091580,0.323933652,0
0,426944,5091570,0.582444097,0
0,427177,5091670,0.274491516,0
0,427045,5091400,0.54410576,1
0,426821,5091680,0.366354302,1
0,426797,5091620,0.511849295,0
0,426984,5091400,0.534701181,0
0,427206,5091550,0.6240479,0
0,427130,5091720,0.172922109,0
0,426948,5091510,0.563325213,0
0,426739,5091610,0.600484727,1
0,427196,5091660,0.596003721,0
0,427006,5091620,0.560173671,0
0,427146,5091560,0.828064854,0
0,426962,5091710,0.161429395,0
0,426814,5091610,0.368802072,1
0,427190,5091760,0.807328339,0
0,427113,5091670,0.851001191,1
0,426900,5091640,0.258358738,0
0,426835,5091650,0.714232255,1
0,427184,5091570,0.56825257,0
0,426758,5091560,0.337085352,0
0,427173,5091600,0.57562908,0
0,426882,5091630,0.461635649,0
0,426869,5091730,0.250734055,0
0,427198,5091740,0.956148068,0
0,427133,5091640,0.520817445,0
0,426913,5091570,0.953425596,0
0,426934,5091500,0.859124074,0
0,427033,5091500,0.497451214,0
0,427020,5091460,0.358226043,0
0,426740,5091600,0.23661395,0
0,427207,5091650,0.6563826,0
0,427090,5091470,0.090390462,1
0,426529,5091700,0.824804732,1
0,426110,5091630,0.55548596,0
0,426560,5091710,0.691968372,0
0,426512,5091720,0.672931274,0
0,426272,5091700,0.143425876,1
0,426189,5091610,0.317717213,1
0,426187,5091570,0.676870205,1
0,426501,5091730,0.22932182,0
0,426367,5091650,0.002486556,1
0,426127,5091560,0.871008542,0
0,426272,5091710,0.042160167,0
0,426292,5091630,0.756753085,1
0,426312,5091740,0.471237756,1
0,426407,5091710,0.911937073,1
0,426014,5091590,0.631055147,0
0,426590,5091660,0.79661549,0
0,426375,5091750,0.381103282,0
0,426043,5091560,0.393162485,0
0,426659,5091680,0.084387095,1
0,426012,5091590,0.001280534,1
0,426325,5091650,0.496609331,1
0,426285,5091680,0.614961692,1
0,426195,5091630,0.561708208,0
0,426110,5091570,0.78117062,0
0,426394,5091710,0.199200707,0
0,426316,5091720,0.540075637,1
0,425966,5091610,0.620182637,1
0,426290,5091650,0.866506381,1
0,426232,5091660,0.736662058,1
0,426500,5091710,0.98827361,0
0,426054,5091640,0.667806991,1
0,426319,5091730,0.899480156,0
0,426641,5091680,0.129627891,1
0,426187,5091670,0.688774412,0
0,426606,5091730,0.389778036,1
0,426327,5091680,0.940861738,1
0,426486,5091660,0.287726409,0
0,426156,5091610,0.073395351,1
0,426159,5091590,0.699812383,0
0,426608,5091720,0.594127013,1
0,426681,5091720,0.654889519,0
0,426292,5091630,0.707909378,0
0,426530,5091730,0.439010118,1
0,426458,5091650,0.970141746,1
0,426349,5091670,0.378054751,0
0,426142,5091630,0.733482646,1
0,426364,5091740,0.180702658,1
0,426419,5091650,0.51044195,0
0,426434,5091670,0.076664091,0
0,426272,5091690,0.829223438,1
0,426558,5091670,0.15549728,0
0,426106,5091580,0.534950551,0
0,426192,5091690,0.427814231,1
0,426429,5091680,0.38405001,1
0,426248,5091600,0.742788712,0
0,426556,5091660,0.189703058,0
0,426359,5091700,0.473508566,1
0,426451,5091690,0.789438841,1
0,426116,5091600,0.537661659,1
0,426277,5091610,0.354014767,1
0,426303,5091720,0.077019529,0
0,426122,5091640,0.489298732,0
0,426329,5091720,0.400186824,0
0,426439,5091720,0.823113451,0
0,426591,5091700,0.44203045,0
0,426504,5091680,0.777697396,1
0,426257,5091650,0.890191024,0
0,426571,5091740,0.334421879,1
0,426648,5091700,0.60743381,1
0,426088,5091590,0.955425497,0
0,426210,5091630,0.608249503,1
0,426580,5091680,0.148420245,1
0,426702,5091730,0.972093815,1
0,426131,5091570,0.413880083,1
0,426003,5091600,0.89991279,0
0,426331,5091630,0.098042604,0
0,426632,5091650,0.790167289,0
0,426469,5091710,0.628863769,0
0,426051,5091570,0.044104109,1
0,426019,5091630,0.78823884,0
0,426018,5091620,0.758293748,1
0,428174,5094610,0.112585855,1
0,428175,5094640,0.399942285,0
0,429082,5095630,0.68238682,0
0,429057,5095730,0.050204844,0
0,429180,5095600,0.5060893,0
0,429263,5095650,0.536484369,1
0,429150,5095720,0.327436934,1
0,429194,5095950,0.549926855,0
0,429212,5095960,0.920714318,0
0,429418,5095730,0.025700277,1
0,429274,5095670,0.951784515,0
0,429252,5095630,0.937579327,0
0,429326,5095780,0.377547129,1
0,429301,5095940,0.056110588,0
0,429260,5095810,0.216035286,0
0,429395,5095850,0.415556473,0
0,429208,5095700,0.95471411,1
0,429299,5095740,0.293755108,1
0,429301,5095860,0.696140051,0
0,429046,5095800,0.390429163,1
0,429186,5095950,0.174848371,1
0,429241,5095890,0.441177553,0
0,429411,5095850,0.795712813,0
0,429307,5095730,0.613552648,1
0,429358,5095770,0.208811227,0
0,429026,5095650,0.930673376,1
0,429364,5095810,0.206578612,0
0,429209,5095850,0.635148276,0
0,429331,5095650,0.680917953,0
0,429296,5095670,0.173675944,0
0,429377,5095770,0.341275584,0
0,429130,5095740,0.76067556,1
0,429148,5095860,0.142405831,1
0,429404,5095710,0.778466634,1
0,429239,5095970,0.263585706,1
0,429224,5095810,0.936047131,1
0,429407,5095830,0.996684172,1
0,429314,5095780,0.520336613,1
0,429418,5095620,0.094995454,1
0,429045,5095640,0.315325812,0
0,429213,5095870,0.434967759,0
0,429061,5095720,0.741067494,1
0,429060,5095600,0.375121207,0
0,429089,5095620,0.379229779,0
0,429052,5095910,0.418514301,1
0,429023,5095640,0.265767483,0
0,429278,5095820,0.182093164,0
0,429191,5095640,0.173365435,0
0,429257,5095610,0.199332619,0
0,429166,5095870,0.810228428,1
0,429158,5095980,0.346579944,0
0,429334,5095760,0.598836208,0
0,429345,5095880,0.080632009,0
0,429109,5095680,0.343382956,1
0,429137,5095760,0.803880444,1
0,429199,5095820,0.609310431,0
0,429244,5095850,0.437639058,1
0,429106,5095700,0.435701158,1
0,429243,5095740,0.565087389,1
0,429386,5095690,0.081955236,0
0,429286,5095840,0.858588034,0
0,429276,5095870,0.123171948,0
0,429095,5095980,0.88819025,0
0,429400,5095820,0.831545614,1
0,429360,5095880,0.647311767,1
0,429135,5095910,0.051048285,0
0,429156,5095840,0.096669596,1
0,429015,5095650,0.167157663,1
0,429280,5095730,0.02504532,1
0,429217,5095970,0.925824189,1
0,429103,5095880,0.050677539,1
0,429372,5095630,0.289186283,0
0,429302,5095660,0.588926752,0
0,429195,5095940,0.68084952,0
0,429010,5095670,0.968100173,0
0,429061,5095690,0.334548113,1
0,429182,5095860,0.00553625,1
0,429143,5095810,0.816724569,1
0,429221,5095760,0.697415,0
0,429088,5095690,0.855463704,1
0,429158,5095800,0.054891187,0
0,429289,5095670,0.676798515,0
0,429074,5095680,0.347608822,0
0,429268,5095930,0.962321383,0
0,429372,5095890,0.576010766,1
0,429355,5095920,0.267023276,1
0,429393,5095540,0.257538035,0
0,429015,5095120,0.43638804,1
0,428981,5095460,0.544451998,0
0,429153,5095210,0.463973075,0
0,428859,5095080,0.498246999,1
0,429116,5095140,0.171260328,1
0,429198,5095350,0.591151372,0
0,428980,5095340,0.934714758,0
0,428932,5095220,0.772017694,0
0,429214,5095560,0.502179521,1
0,428890,5095160,0.348108455,0
0,429194,5095440,0.659270134,0
0,429100,5095270,0.178991498,1
0,428898,5095170,0.802134349,1
0,429156,5095410,0.214764282,0
0,428878,5095070,0.676631405,0
0,429085,5095220,0.490992019,1
0,429313,5095380,0.422264101,1
0,429153,5095470,0.171456265,0
0,428995,5095180,0.424527712,0
0,428888,5095210,0.882517553,0
0,429300,5095380,0.221570286,0
0,429314,5095540,0.751258115,1
0,429048,5095570,0.557437136,0
0,429194,5095370,0.296280585,1
0,429244,5095390,0.688381722,1
0,429011,5095570,0.891856775,1
0,429161,5095440,0.289049738,1
0,428920,5095120,0.862560756,1
0,428930,5095160,0.402828916,0
0,428906,5095080,0.27802681,0
0,429100,5095200,0.358017978,0
0,428997,5095250,0.426603903,1
0,428878,5095070,0.039505741,0
0,429324,5095450,0.85247663,0
0,429344,5095540,0.208660885,1
0,429168,5095380,0.411884622,0
0,429310,5095530,0.089048279,1
